"Consumer prices - Services less housing ","Luxembourg","2008","109.3379"
"Consumer prices - Services less housing ","Luxembourg","2009","112.0633"
"Consumer prices - Services less housing ","Luxembourg","2010","113.8241"
"Consumer prices - Services less housing ","Mexico","2008","113.4394"
"Consumer prices - Services less housing ","Mexico","2009","118.1647"
"Consumer prices - Services less housing ","Mexico","2010","124.3748"
"Consumer prices - Services less housing ","Portugal","2008","109.1786"
"Consumer prices - Services less housing ","Portugal","2009","110.916"
"Consumer prices - Services less housing ","Portugal","2010","111.9074"
"Consumer prices - Services less housing ","Slovak Republic","2008","117.771"
"Consumer prices - Services less housing ","Slovak Republic","2009","123.1018"
"Consumer prices - Services less housing ","Slovak Republic","2010","123.372"
"Consumer prices - Services less housing ","Spain","2008","111.8041"
"Consumer prices - Services less housing ","Spain","2009","114.415"
"Consumer prices - Services less housing ","Spain","2010","115.9271"
"Consumer prices - Services less housing ","Switzerland","2008","102.5156"
"Consumer prices - Services less housing ","Switzerland","2009","103.1783"
"Consumer prices - Services less housing ","Switzerland","2010","103.7017"
"Consumer prices - Services less housing ","Turkey","2008","130.523"
"Consumer prices - Services less housing ","Turkey","2009","138.7912"
"Consumer prices - Services less housing ","Turkey","2010","146.2695"
"Consumer prices - Services less housing ","United Kingdom","2008","111.5931"
"Consumer prices - Services less housing ","United Kingdom","2009","115.269"
"Consumer prices - Services less housing ","United Kingdom","2010","119.6303"
"Consumer prices - Services less housing ","United States","2008","112.261"
"Consumer prices - Services less housing ","United States","2009","114.3435"
"Consumer prices - Services less housing ","United States","2010","116.9355"
"Consumer prices - Services less housing ","Chile","2008","119.9199"
"Consumer prices - Services less housing ","Chile","2009","120.5441"
"Consumer prices - Services less housing ","Chile","2010","125.2955"
"Consumer prices - Services less housing ","Israel","2008","106.9397"
"Consumer prices - Services less housing ","Israel","2009","110.5133"
"Consumer prices - Services less housing ","Israel","2010","113.1422"
"Harmonised consumer prices - all items","Austria","2008","107.2758"
"Harmonised consumer prices - all items","Austria","2009","107.7083"
"Harmonised consumer prices - all items","Austria","2010","109.5308"
"Harmonised consumer prices - all items","Belgium","2008","108.8726"
"Harmonised consumer prices - all items","Belgium","2009","108.8626"
"Harmonised consumer prices - all items","Belgium","2010","111.4018"
"Harmonised consumer prices - all items","Czech Republic","2008","111.6824"
"Harmonised consumer prices - all items","Czech Republic","2009","112.3406"
"Harmonised consumer prices - all items","Czech Republic","2010","113.7239"
"Harmonised consumer prices - all items","Denmark","2008","107.2923"
"Harmonised consumer prices - all items","Denmark","2009","108.434"
"Harmonised consumer prices - all items","Denmark","2010","110.8092"
"Harmonised consumer prices - all items","Finland","2008","106.9057"
"Harmonised consumer prices - all items","Finland","2009","108.654"
"Harmonised consumer prices - all items","Finland","2010","110.4857"
"Harmonised consumer prices - all items","France","2008","106.8208"
"Harmonised consumer prices - all items","France","2009","106.9308"
"Harmonised consumer prices - all items","France","2010","108.7866"
"Harmonised consumer prices - all items","Germany","2008","106.9678"
"Harmonised consumer prices - all items","Germany","2009","107.2179"
"Harmonised consumer prices - all items","Germany","2010","108.4514"
"Harmonised consumer prices - all items","Greece","2008","110.9043"
"Harmonised consumer prices - all items","Greece","2009","112.4001"
"Harmonised consumer prices - all items","Greece","2010","117.6835"
"Harmonised consumer prices - all items","Hungary","2008","119.0515"
"Harmonised consumer prices - all items","Hungary","2009","123.8448"
"Harmonised consumer prices - all items","Hungary","2010","129.6956"
"Harmonised consumer prices - all items","Iceland","2008","122.2892"
"Harmonised consumer prices - all items","Iceland","2009","142.1758"
"Harmonised consumer prices - all items","Iceland","2010","152.7925"
"Harmonised consumer prices - all items","Ireland","2008","108.9341"
"Harmonised consumer prices - all items","Ireland","2009","107.0756"
"Harmonised consumer prices - all items","Ireland","2010","105.3921"
"Harmonised consumer prices - all items","Italy","2008","107.95"
"Harmonised consumer prices - all items","Italy","2009","108.775"
"Harmonised consumer prices - all items","Italy","2010","110.5583"
"Harmonised consumer prices - all items","Luxembourg","2008","110.0143"
"Harmonised consumer prices - all items","Luxembourg","2009","110.0234"
"Harmonised consumer prices - all items","Luxembourg","2010","113.1018"
"Harmonised consumer prices - all items","Netherlands","2008","105.5425"
"Harmonised consumer prices - all items","Netherlands","2009","106.5709"
"Harmonised consumer prices - all items","Netherlands","2010","107.5617"
"Harmonised consumer prices - all items","Poland","2008","108.2493"
"Harmonised consumer prices - all items","Poland","2009","112.5573"
"Harmonised consumer prices - all items","Poland","2010","115.557"
"Harmonised consumer prices - all items","Portugal","2008","108.3383"
"Harmonised consumer prices - all items","Portugal","2009","107.36"
"Harmonised consumer prices - all items","Portugal","2010","108.8517"
"Harmonised consumer prices - all items","Slovak Republic","2008","110.4143"
"Harmonised consumer prices - all items","Slovak Republic","2009","111.4351"
"Harmonised consumer prices - all items","Slovak Republic","2010","112.2118"
"Harmonised consumer prices - all items","Spain","2008","110.9058"
"Harmonised consumer prices - all items","Spain","2009","110.6417"
"Harmonised consumer prices - all items","Spain","2010","112.9017"
"Harmonised consumer prices - all items","Sweden","2008","106.6552"
"Harmonised consumer prices - all items","Sweden","2009","108.7235"
"Harmonised consumer prices - all items","Sweden","2010","110.7978"
"Harmonised consumer prices - all items","Turkey","2008","131.2622"
"Harmonised consumer prices - all items","Turkey","2009","139.4722"
"Harmonised consumer prices - all items","Turkey","2010","151.4254"
"Harmonised consumer prices - all items","United Kingdom","2008","108.4924"
"Harmonised consumer prices - all items","United Kingdom","2009","110.8426"
"Harmonised consumer prices - all items","United Kingdom","2010","114.4845"
"Harmonised consumer prices - all items","United States","2008","110.5134"
"Harmonised consumer prices - all items","United States","2009","109.6009"
"Harmonised consumer prices - all items","United States","2010","112.2618"
"Harmonised consumer prices - all items","Estonia","2008","123.3142"
"Harmonised consumer prices - all items","Estonia","2009","123.5583"
"Harmonised consumer prices - all items","Estonia","2010","126.9467"
"Harmonised consumer prices - all items","Slovenia","2008","112.2757"
"Harmonised consumer prices - all items","Slovenia","2009","113.2457"
"Harmonised consumer prices - all items","Slovenia","2010","115.6215"
"Harmonised consumer prices - all items","European Union (27 countries)","2008","108.5575"
"Harmonised consumer prices - all items","European Union (27 countries)","2009","109.6258"
"Harmonised consumer prices - all items","European Union (27 countries)","2010","111.9075"
"Harmonised consumer prices - all items","Euro area (17 countries)","2008","107.8284"
"Harmonised consumer prices - all items","Euro area (17 countries)","2009","108.1467"
"Harmonised consumer prices - all items","Euro area (17 countries)","2010","109.9026"
